"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310010] PAGA";"53";"5310";"5310010";"101801299";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310011] MEGO";"53";"5310";"5310011";"87301986";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310012] TANA WAWO";"53";"5310";"5310012";"72751545";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310020] LELA";"53";"5310";"5310020";"65476305";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310030] BOLA";"53";"5310";"5310030";"58201092";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310031] DORENG";"53";"5310";"5310031";"65476152";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310032] MAPITARA";"53";"5310";"5310032";"29100486";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310040] TALIBURA";"53";"5310";"5310040";"145502786";"6";"0";"0";"6";"6";"0";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310041] WAIGETE";"53";"5310";"5310041";"80027673";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310042] WAIBLAMA";"53";"5310";"5310042";"50926638";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310050] KEWAPANTE";"53";"5310";"5310050";"65477034";"12";"0";"0";"12";"12";"0";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"50926526";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310052] KANGAE";"53";"5310";"5310052";"65476890";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310061] PALUE";"53";"5310";"5310061";"58201612";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310062] KOTING";"53";"5310";"5310062";"50926358";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310063] NELLE";"53";"5310";"5310063";"36375940";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310070] NITA";"53";"5310";"5310070";"109126627";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310071] MAGEPANDA";"53";"5310";"5310071";"58200140";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310080] ALOK";"53";"5310";"5310080";"50925070";"13";"0";"0";"13";"13";"0";"13"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310081] ALOK BARAT";"53";"5310";"5310081";"29100018";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"80024967";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2166";"[5310] SIKKA";"53";"5310";"5310999";"1411327144";"47";"0";"0";"47";"47";"0";"47"
