"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310010] PAGA";"53";"5310";"5310010";"126331893";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310011] MEGO";"53";"5310";"5310011";"108284526";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310012] TANA WAWO";"53";"5310";"5310012";"90236995";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310020] LELA";"53";"5310";"5310020";"81213210";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310030] BOLA";"53";"5310";"5310030";"72189452";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310031] DORENG";"53";"5310";"5310031";"81213413";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310032] MAPITARA";"53";"5310";"5310032";"36096090";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310040] TALIBURA";"53";"5310";"5310040";"180480210";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310041] WAIGETE";"53";"5310";"5310041";"99263945";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63167902";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310050] KEWAPANTE";"53";"5310";"5310050";"81215802";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63167790";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310052] KANGAE";"53";"5310";"5310052";"81216729";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310061] PALUE";"53";"5310";"5310061";"72192580";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310062] KOTING";"53";"5310";"5310062";"63168455";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310063] NELLE";"53";"5310";"5310063";"45120295";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310070] NITA";"53";"5310";"5310070";"135360735";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310071] MAGEPANDA";"53";"5310";"5310071";"72192300";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310080] ALOK";"53";"5310";"5310080";"63168210";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36095741";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"99262878";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2161";"[5310] SIKKA";"53";"5310";"5310999";"1750639151";"1";"14";"1";"0";"16";"16"
