"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_rtup_budidaya";"n_rtup_pembibitan";"n_rtup_budidaya_dan_pembibitan";"n_rtup_jumlah";"n_rtup_budidaya_jumlah";"n_rtup_pembibitan_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310010] PAGA";"53";"5310";"5310010";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310011] MEGO";"53";"5310";"5310011";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310012] TANA WAWO";"53";"5310";"5310012";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310020] LELA";"53";"5310";"5310020";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310030] BOLA";"53";"5310";"5310030";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310031] DORENG";"53";"5310";"5310031";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310032] MAPITARA";"53";"5310";"5310032";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310040] TALIBURA";"53";"5310";"5310040";"34";"0";"0";"34";"34";"0";"34"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310041] WAIGETE";"53";"5310";"5310041";"50";"0";"0";"50";"50";"0";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310042] WAIBLAMA";"53";"5310";"5310042";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310050] KEWAPANTE";"53";"5310";"5310050";"30";"0";"0";"30";"30";"0";"30"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"26";"0";"0";"26";"26";"0";"26"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310052] KANGAE";"53";"5310";"5310052";"39";"0";"0";"39";"39";"0";"39"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310061] PALUE";"53";"5310";"5310061";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310062] KOTING";"53";"5310";"5310062";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310063] NELLE";"53";"5310";"5310063";"5";"0";"0";"5";"5";"0";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310070] NITA";"53";"5310";"5310070";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310071] MAGEPANDA";"53";"5310";"5310071";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310080] ALOK";"53";"5310";"5310080";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5";"0";"0";"5";"5";"0";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"23";"0";"0";"23";"23";"0";"23"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310] SIKKA";"53";"5310";"5310999";"268";"0";"0";"268";"268";"0";"268"
