"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310010] PAGA";"53";"5310";"5310010";"95864797";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310011] MEGO";"53";"5310";"5310011";"82169670";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310012] TANA WAWO";"53";"5310";"5310012";"68474615";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310020] LELA";"53";"5310";"5310020";"61627914";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310030] BOLA";"53";"5310";"5310030";"54780676";"1";"0";"20";"0";"15";"150"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310031] DORENG";"53";"5310";"5310031";"61628184";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310032] MAPITARA";"53";"5310";"5310032";"27390278";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310040] TALIBURA";"53";"5310";"5310040";"136951150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310041] WAIGETE";"53";"5310";"5310041";"75322962";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310042] WAIBLAMA";"53";"5310";"5310042";"47932731";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310050] KEWAPANTE";"53";"5310";"5310050";"61625607";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"47927677";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310052] KANGAE";"53";"5310";"5310052";"61621227";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310061] PALUE";"53";"5310";"5310061";"54774356";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310062] KOTING";"53";"5310";"5310062";"47927509";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310063] NELLE";"53";"5310";"5310063";"34233905";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310070] NITA";"53";"5310";"5310070";"102701565";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310071] MAGEPANDA";"53";"5310";"5310071";"54774076";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310080] ALOK";"53";"5310";"5310080";"47927264";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310081] ALOK BARAT";"53";"5310";"5310081";"27387409";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"75315680";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2599";"[5310] SIKKA";"53";"5310";"5310999";"1328359252";"1";"0";"20";"0";"15";"150"
