"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310010] PAGA";"53";"5310";"5310010";"102825135";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310011] MEGO";"53";"5310";"5310011";"88135674";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310012] TANA WAWO";"53";"5310";"5310012";"73446285";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310020] LELA";"53";"5310";"5310020";"66100864";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310030] BOLA";"53";"5310";"5310030";"58751228";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310031] DORENG";"53";"5310";"5310031";"66095055";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310032] MAPITARA";"53";"5310";"5310032";"29375554";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310040] TALIBURA";"53";"5310";"5310040";"146877530";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310041] WAIGETE";"53";"5310";"5310041";"80782471";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310042] WAIBLAMA";"53";"5310";"5310042";"51406964";"0";"0";"0";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310050] KEWAPANTE";"53";"5310";"5310050";"66094596";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"51407562";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310052] KANGAE";"53";"5310";"5310052";"66095730";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310061] PALUE";"53";"5310";"5310061";"58751692";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310062] KOTING";"53";"5310";"5310062";"51407678";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310063] NELLE";"53";"5310";"5310063";"36719740";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310070] NITA";"53";"5310";"5310070";"110159070";"0";"0";"0";"0";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310071] MAGEPANDA";"53";"5310";"5310071";"58751412";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310080] ALOK";"53";"5310";"5310080";"51407433";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310081] ALOK BARAT";"53";"5310";"5310081";"29375654";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"80781830";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2705";"[5310] SIKKA";"53";"5310";"5310999";"1424749157";"1";"1";"0";"1";"3";"4"
