"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_rtup_budidaya";"n_rtup_pembibitan";"n_rtup_budidaya_dan_pembibitan";"n_rtup_jumlah";"n_rtup_budidaya_jumlah";"n_rtup_pembibitan_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310010] PAGA";"53";"5310";"5310010";"25";"0";"0";"25";"25";"0";"25"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310011] MEGO";"53";"5310";"5310011";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310012] TANA WAWO";"53";"5310";"5310012";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310020] LELA";"53";"5310";"5310020";"33";"0";"0";"33";"33";"0";"33"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310030] BOLA";"53";"5310";"5310030";"81";"0";"0";"81";"81";"0";"81"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310031] DORENG";"53";"5310";"5310031";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310032] MAPITARA";"53";"5310";"5310032";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310040] TALIBURA";"53";"5310";"5310040";"250";"0";"0";"250";"250";"0";"250"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310041] WAIGETE";"53";"5310";"5310041";"84";"0";"0";"84";"84";"0";"84"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310042] WAIBLAMA";"53";"5310";"5310042";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310050] KEWAPANTE";"53";"5310";"5310050";"308";"0";"0";"308";"308";"0";"308"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"144";"0";"0";"144";"144";"0";"144"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310052] KANGAE";"53";"5310";"5310052";"131";"0";"0";"131";"131";"0";"131"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310061] PALUE";"53";"5310";"5310061";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310062] KOTING";"53";"5310";"5310062";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310063] NELLE";"53";"5310";"5310063";"32";"0";"0";"32";"32";"0";"32"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310070] NITA";"53";"5310";"5310070";"81";"0";"0";"81";"81";"0";"81"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310071] MAGEPANDA";"53";"5310";"5310071";"18";"0";"0";"18";"18";"0";"18"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310080] ALOK";"53";"5310";"5310080";"41";"0";"0";"41";"41";"0";"41"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310081] ALOK BARAT";"53";"5310";"5310081";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"22";"0";"0";"22";"22";"0";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310] SIKKA";"53";"5310";"5310999";"1354";"0";"0";"1354";"1354";"0";"1354"
