tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;jml_utp_usaha_total_1_2_ternak;jml_utp_usaha_total_3_4_ternak;jml_utp_usaha_total_5_9_ternak;jml_utp_usaha_total_10_19_ternak;jml_utp_usaha_total_20_49_ternak;jml_utp_usaha_total_50_99_ternak;jml_utp_usaha_total_100_199_ternak;jml_utp_usaha_total_200_499_ternak;jml_utp_usaha_total_500_or_more_ternak
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4410;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4411;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310010] PAGA;53;5310;5310010;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310011] MEGO;53;5310;5310011;23;6;0;1;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310012] TANA WAWO;53;5310;5310012;2;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310020] LELA;53;5310;5310020;0;1;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310030] BOLA;53;5310;5310030;0;0;1;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310031] DORENG;53;5310;5310031;42;4;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310040] TALIBURA;53;5310;5310040;18;4;2;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310041] WAIGETE;53;5310;5310041;5;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310050] KEWAPANTE;53;5310;5310050;28;7;1;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310051] HEWOKLOANG;53;5310;5310051;6;2;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310052] KANGAE;53;5310;5310052;14;3;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310071] MAGEPANDA;53;5310;5310071;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310080] ALOK;53;5310;5310080;1;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310082] ALOK TIMUR;53;5310;5310082;4;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4412;[5310] SIKKA;53;5310;5310999;145;27;4;1;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310041] WAIGETE;53;5310;5310041;0;0;1;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4413;[5310] SIKKA;53;5310;5310999;0;0;1;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4414;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4415;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310080] ALOK;53;5310;5310080;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4416;[5310] SIKKA;53;5310;5310999;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310010] PAGA;53;5310;5310010;0;0;0;0;0;1;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310011] MEGO;53;5310;5310011;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310020] LELA;53;5310;5310020;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310030] BOLA;53;5310;5310030;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310031] DORENG;53;5310;5310031;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0;0;1;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310061] PALUE;53;5310;5310061;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310062] KOTING;53;5310;5310062;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310063] NELLE;53;5310;5310063;0;0;0;0;0;0;0;0;0
BAB_6_tabel_6_55_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;4417;[5310070] NITA;53;5310;5310070;0;0;0;0;0;0;0;0;0
