"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310010] PAGA";"53";"5310";"5310010";"45241357";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310011] MEGO";"53";"5310";"5310011";"38778150";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310012] TANA WAWO";"53";"5310";"5310012";"32315015";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310020] LELA";"53";"5310";"5310020";"29084322";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310030] BOLA";"53";"5310";"5310030";"25853060";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310031] DORENG";"53";"5310";"5310031";"29084616";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310032] MAPITARA";"53";"5310";"5310032";"12926470";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310040] TALIBURA";"53";"5310";"5310040";"64632110";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310041] WAIGETE";"53";"5310";"5310041";"35547490";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310042] WAIBLAMA";"53";"5310";"5310042";"22621067";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310050] KEWAPANTE";"53";"5310";"5310050";"29084157";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"22630777";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310052] KANGAE";"53";"5310";"5310052";"29098746";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310061] PALUE";"53";"5310";"5310061";"25865484";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310062] KOTING";"53";"5310";"5310062";"22632246";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310063] NELLE";"53";"5310";"5310063";"16165860";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310070] NITA";"53";"5310";"5310070";"48497430";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310071] MAGEPANDA";"53";"5310";"5310071";"25865204";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310080] ALOK";"53";"5310";"5310080";"22632001";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310081] ALOK BARAT";"53";"5310";"5310081";"12932550";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"35565324";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310] SIKKA";"53";"5310";"5310999";"627053436";"0";"0";"0";"0";"0";"0";"0"
