"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310010] PAGA";"53";"5310";"5310010";"30342333";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310011] MEGO";"53";"5310";"5310011";"26007558";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310012] TANA WAWO";"53";"5310";"5310012";"21672855";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310020] LELA";"53";"5310";"5310020";"19505484";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310030] BOLA";"53";"5310";"5310030";"17338140";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310031] DORENG";"53";"5310";"5310031";"19506283";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310032] MAPITARA";"53";"5310";"5310032";"8669486";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310040] TALIBURA";"53";"5310";"5310040";"43347190";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310041] WAIGETE";"53";"5310";"5310041";"23840784";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310042] WAIBLAMA";"53";"5310";"5310042";"15171345";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310050] KEWAPANTE";"53";"5310";"5310050";"19505943";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"15170519";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310052] KANGAE";"53";"5310";"5310052";"19504728";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310061] PALUE";"53";"5310";"5310061";"17337468";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310062] KOTING";"53";"5310";"5310062";"15170232";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310063] NELLE";"53";"5310";"5310063";"10835850";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310070] NITA";"53";"5310";"5310070";"32507400";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310071] MAGEPANDA";"53";"5310";"5310071";"17337188";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310080] ALOK";"53";"5310";"5310080";"15170701";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8669018";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"23839717";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2118";"[5310] SIKKA";"53";"5310";"5310999";"420450222";"0";"0";"0";"0";"0";"0"
