"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310010] PAGA";"53";"5310";"5310010";"69834737";"25";"0";"0";"25";"25";"0";"25"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310011] MEGO";"53";"5310";"5310011";"59858190";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310012] TANA WAWO";"53";"5310";"5310012";"49882907";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310020] LELA";"53";"5310";"5310020";"44894799";"33";"0";"0";"33";"33";"0";"33"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310030] BOLA";"53";"5310";"5310030";"39906420";"81";"0";"0";"81";"81";"0";"81"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310031] DORENG";"53";"5310";"5310031";"44894646";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310032] MAPITARA";"53";"5310";"5310032";"19953150";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310040] TALIBURA";"53";"5310";"5310040";"99765510";"260";"0";"0";"260";"260";"0";"260"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310041] WAIGETE";"53";"5310";"5310041";"54870860";"84";"0";"0";"84";"84";"0";"84"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310042] WAIBLAMA";"53";"5310";"5310042";"34917012";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310050] KEWAPANTE";"53";"5310";"5310050";"44887482";"309";"0";"0";"309";"309";"0";"309"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"34912430";"144";"0";"0";"144";"144";"0";"144"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310052] KANGAE";"53";"5310";"5310052";"44887338";"131";"0";"0";"131";"131";"0";"131"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310061] PALUE";"53";"5310";"5310061";"39899788";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310062] KOTING";"53";"5310";"5310062";"34912262";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310063] NELLE";"53";"5310";"5310063";"24937300";"32";"0";"0";"32";"32";"0";"32"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310070] NITA";"53";"5310";"5310070";"74811750";"83";"0";"0";"83";"83";"0";"83"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310071] MAGEPANDA";"53";"5310";"5310071";"39899508";"18";"0";"0";"18";"18";"0";"18"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310080] ALOK";"53";"5310";"5310080";"34912315";"41";"0";"0";"41";"41";"0";"41"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310081] ALOK BARAT";"53";"5310";"5310081";"19950298";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"54863237";"22";"0";"0";"22";"22";"0";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2157";"[5310] SIKKA";"53";"5310";"5310999";"967651939";"1367";"0";"0";"1367";"1367";"0";"1367"
