"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310010] PAGA";"53";"5310";"5310010";"122401755";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310011] MEGO";"53";"5310";"5310011";"104915634";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310012] TANA WAWO";"53";"5310";"5310012";"87429585";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310020] LELA";"53";"5310";"5310020";"78686305";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310030] BOLA";"53";"5310";"5310030";"69942580";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310031] DORENG";"53";"5310";"5310031";"78685326";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310032] MAPITARA";"53";"5310";"5310032";"34971230";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310040] TALIBURA";"53";"5310";"5310040";"174855910";"0";"12";"0";"1";"13";"13"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310041] WAIGETE";"53";"5310";"5310041";"96170580";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310042] WAIBLAMA";"53";"5310";"5310042";"61199633";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310050] KEWAPANTE";"53";"5310";"5310050";"78685929";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"61200111";"0";"9";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310052] KANGAE";"53";"5310";"5310052";"78685785";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310061] PALUE";"53";"5310";"5310061";"69942852";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310062] KOTING";"53";"5310";"5310062";"61199943";"0";"5";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310063] NELLE";"53";"5310";"5310063";"43714215";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310070] NITA";"53";"5310";"5310070";"131143563";"3";"27";"0";"0";"30";"31"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310071] MAGEPANDA";"53";"5310";"5310071";"69945420";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310080] ALOK";"53";"5310";"5310080";"61202190";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310081] ALOK BARAT";"53";"5310";"5310081";"34972658";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"96174727";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2160";"[5310] SIKKA";"53";"5310";"5310999";"1696125931";"4";"66";"1";"1";"72";"73"
