"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310010] PAGA";"53";"5310";"5310010";"140899395";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310011] MEGO";"53";"5310";"5310011";"120770754";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310012] TANA WAWO";"53";"5310";"5310012";"100642185";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310020] LELA";"53";"5310";"5310020";"90577881";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310030] BOLA";"53";"5310";"5310030";"80514945";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310031] DORENG";"53";"5310";"5310031";"90581751";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310032] MAPITARA";"53";"5310";"5310032";"40258530";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310040] TALIBURA";"53";"5310";"5310040";"201292410";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310041] WAIGETE";"53";"5310";"5310041";"110710655";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310042] WAIBLAMA";"53";"5310";"5310042";"70452172";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310050] KEWAPANTE";"53";"5310";"5310050";"90581292";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"70452060";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310052] KANGAE";"53";"5310";"5310052";"90581893";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310061] PALUE";"53";"5310";"5310061";"80517700";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310062] KOTING";"53";"5310";"5310062";"70452935";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310063] NELLE";"53";"5310";"5310063";"50323495";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310070] NITA";"53";"5310";"5310070";"150970335";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310071] MAGEPANDA";"53";"5310";"5310071";"80517420";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310080] ALOK";"53";"5310";"5310080";"70452690";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310081] ALOK BARAT";"53";"5310";"5310081";"40258658";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"110711227";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310] SIKKA";"53";"5310";"5310999";"1952520383";"2";"0";"0";"2";"2";"0";"2"
