"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310010] PAGA";"53";"5310";"5310010";"72495227";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310011] MEGO";"53";"5310";"5310011";"62138610";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310012] TANA WAWO";"53";"5310";"5310012";"51783275";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310020] LELA";"53";"5310";"5310020";"46604862";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310030] BOLA";"53";"5310";"5310030";"41426476";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310031] DORENG";"53";"5310";"5310031";"46604709";"0";"15";"0";"0";"15";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310032] MAPITARA";"53";"5310";"5310032";"20713178";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310040] TALIBURA";"53";"5310";"5310040";"103565650";"0";"7";"0";"1";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310041] WAIGETE";"53";"5310";"5310041";"56959727";"0";"7";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310042] WAIBLAMA";"53";"5310";"5310042";"36246959";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310050] KEWAPANTE";"53";"5310";"5310050";"46603161";"2";"20";"0";"0";"22";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"36246847";"0";"11";"0";"1";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310052] KANGAE";"53";"5310";"5310052";"46603017";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310061] PALUE";"53";"5310";"5310061";"41424836";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310062] KOTING";"53";"5310";"5310062";"36246679";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310063] NELLE";"53";"5310";"5310063";"25890697";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310070] NITA";"53";"5310";"5310070";"77673030";"0";"17";"0";"0";"17";"17"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310071] MAGEPANDA";"53";"5310";"5310071";"41425524";"2";"6";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310080] ALOK";"53";"5310";"5310080";"36247281";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310081] ALOK BARAT";"53";"5310";"5310081";"20712710";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"56959870";"1";"7";"0";"1";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310] SIKKA";"53";"5310";"5310999";"1004572325";"8";"101";"0";"3";"112";"112"
