"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"jenis_produksi";"satuan_produksi";"ID";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310052] KANGAE";"53";"5310";"5310052";"9";"4";"51978";"0";"10";"0";"80";"350"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"9";"4";"52182";"0";"97";"0";"2";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310] SIKKA";"53";"5310";"5310999";"9";"4";"104160";"0";"107";"0";"82";"850"
