"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310010] PAGA";"53";"5310";"5310010";"78397857";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310011] MEGO";"53";"5310";"5310011";"67199322";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310012] TANA WAWO";"53";"5310";"5310012";"55999325";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310020] LELA";"53";"5310";"5310020";"50399307";"0";"7";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310030] BOLA";"53";"5310";"5310030";"44799316";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310031] DORENG";"53";"5310";"5310031";"50399154";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310032] MAPITARA";"53";"5310";"5310032";"22399598";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310040] TALIBURA";"53";"5310";"5310040";"112002734";"1";"3";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310041] WAIGETE";"53";"5310";"5310041";"61602508";"0";"7";"1";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310042] WAIBLAMA";"53";"5310";"5310042";"39201533";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310050] KEWAPANTE";"53";"5310";"5310050";"50401899";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"39201421";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310052] KANGAE";"53";"5310";"5310052";"50401755";"0";"3";"1";"1";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310061] PALUE";"53";"5310";"5310061";"44802206";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310062] KOTING";"53";"5310";"5310062";"39202086";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310063] NELLE";"53";"5310";"5310063";"28001460";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310070] NITA";"53";"5310";"5310070";"84004230";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310071] MAGEPANDA";"53";"5310";"5310071";"44802164";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310080] ALOK";"53";"5310";"5310080";"39201841";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310081] ALOK BARAT";"53";"5310";"5310081";"22401030";"1";"1";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"61602393";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2151";"[5310] SIKKA";"53";"5310";"5310999";"1086423139";"3";"28";"3";"1";"35";"35"
