"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310010] PAGA";"53";"5310";"5310010";"115982139";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310011] MEGO";"53";"5310";"5310011";"99413348";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310012] TANA WAWO";"53";"5310";"5310012";"82845355";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310020] LELA";"53";"5310";"5310020";"74560734";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310030] BOLA";"53";"5310";"5310030";"66276140";"0";"7";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310031] DORENG";"53";"5310";"5310031";"74560581";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310032] MAPITARA";"53";"5310";"5310032";"33138010";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310040] TALIBURA";"53";"5310";"5310040";"165689689";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310041] WAIGETE";"53";"5310";"5310041";"91127894";"0";"10";"0";"0";"10";"10"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310042] WAIBLAMA";"53";"5310";"5310042";"57990415";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310050] KEWAPANTE";"53";"5310";"5310050";"74559033";"3";"1";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"57990303";"0";"7";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310052] KANGAE";"53";"5310";"5310052";"74558889";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310061] PALUE";"53";"5310";"5310061";"66274500";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310062] KOTING";"53";"5310";"5310062";"57990135";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310063] NELLE";"53";"5310";"5310063";"41421979";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310070] NITA";"53";"5310";"5310070";"124266150";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310071] MAGEPANDA";"53";"5310";"5310071";"66275188";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310080] ALOK";"53";"5310";"5310080";"57990737";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310081] ALOK BARAT";"53";"5310";"5310081";"33137542";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"91128158";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310] SIKKA";"53";"5310";"5310999";"1607176919";"4";"35";"0";"0";"39";"39"
