"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310010] PAGA";"53";"5310";"5310010";"95143027";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310011] MEGO";"53";"5310";"5310011";"81551010";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310012] TANA WAWO";"53";"5310";"5310012";"67959065";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310020] LELA";"53";"5310";"5310020";"61164265";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310030] BOLA";"53";"5310";"5310030";"54368300";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310031] DORENG";"53";"5310";"5310031";"61164261";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310032] MAPITARA";"53";"5310";"5310032";"27184090";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310040] TALIBURA";"53";"5310";"5310040";"135920210";"6";"0";"0";"6";"6";"0";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310041] WAIGETE";"53";"5310";"5310041";"74755945";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310042] WAIBLAMA";"53";"5310";"5310042";"47571902";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310050] KEWAPANTE";"53";"5310";"5310050";"61163654";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"47570754";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310052] KANGAE";"53";"5310";"5310052";"61162326";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310061] PALUE";"53";"5310";"5310061";"54366444";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310062] KOTING";"53";"5310";"5310062";"47570586";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310063] NELLE";"53";"5310";"5310063";"33978960";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310070] NITA";"53";"5310";"5310070";"101936730";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310071] MAGEPANDA";"53";"5310";"5310071";"54366164";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310080] ALOK";"53";"5310";"5310080";"47570341";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310081] ALOK BARAT";"53";"5310";"5310081";"27183030";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"74754434";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2164";"[5310] SIKKA";"53";"5310";"5310999";"1318405498";"23";"0";"0";"23";"23";"0";"23"
