"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310010] PAGA";"53";"5310";"5310010";"40393983";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310011] MEGO";"53";"5310";"5310011";"34623258";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310012] TANA WAWO";"53";"5310";"5310012";"28852605";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310020] LELA";"53";"5310";"5310020";"25967259";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310030] BOLA";"53";"5310";"5310030";"23082545";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310031] DORENG";"53";"5310";"5310031";"25968195";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310032] MAPITARA";"53";"5310";"5310032";"11541394";"0";"0";"0";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310040] TALIBURA";"53";"5310";"5310040";"57706730";"0";"2";"0";"1";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310041] WAIGETE";"53";"5310";"5310041";"31738531";"0";"3";"1";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310042] WAIBLAMA";"53";"5310";"5310042";"20197184";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310050] KEWAPANTE";"53";"5310";"5310050";"25967252";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"20196225";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310052] KANGAE";"53";"5310";"5310052";"25966503";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310061] PALUE";"53";"5310";"5310061";"23081268";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310062] KOTING";"53";"5310";"5310062";"20196057";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310063] NELLE";"53";"5310";"5310063";"14425725";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310070] NITA";"53";"5310";"5310070";"43277025";"0";"8";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310071] MAGEPANDA";"53";"5310";"5310071";"23081351";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310080] ALOK";"53";"5310";"5310080";"20196659";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310081] ALOK BARAT";"53";"5310";"5310081";"11540926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"31737464";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2115";"[5310] SIKKA";"53";"5310";"5310999";"559738139";"1";"20";"1";"2";"24";"24"
