"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310010] PAGA";"53";"5310";"5310010";"28446719";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310011] MEGO";"53";"5310";"5310011";"24382746";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310012] TANA WAWO";"53";"5310";"5310012";"20318845";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310020] LELA";"53";"5310";"5310020";"18286875";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310030] BOLA";"53";"5310";"5310030";"16254932";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310031] DORENG";"53";"5310";"5310031";"18289578";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310032] MAPITARA";"53";"5310";"5310032";"8128834";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310040] TALIBURA";"53";"5310";"5310040";"40643930";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310041] WAIGETE";"53";"5310";"5310041";"22353991";"1";"0";"6";"0";"100";"600"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310042] WAIBLAMA";"53";"5310";"5310042";"14225204";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310050] KEWAPANTE";"53";"5310";"5310050";"18289476";"1";"0";"1";"0";"48";"225"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"14225925";"1";"0";"3";"0";"5";"75"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310052] KANGAE";"53";"5310";"5310052";"18290403";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310061] PALUE";"53";"5310";"5310061";"16258068";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310062] KOTING";"53";"5310";"5310062";"14225757";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310063] NELLE";"53";"5310";"5310063";"10161225";"2";"0";"5";"1";"48";"390"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310070] NITA";"53";"5310";"5310070";"30483525";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310071] MAGEPANDA";"53";"5310";"5310071";"16257788";"1";"0";"2";"0";"5";"60"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310080] ALOK";"53";"5310";"5310080";"14224798";"1";"10";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8128366";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"22352924";"1";"2";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310] SIKKA";"53";"5310";"5310999";"394229909";"8";"12";"17";"1";"206";"1350"
