"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310010] PAGA";"53";"5310";"5310010";"101123337";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310011] MEGO";"53";"5310";"5310011";"86676990";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310012] TANA WAWO";"53";"5310";"5310012";"72231561";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310020] LELA";"53";"5310";"5310020";"65008827";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310030] BOLA";"53";"5310";"5310030";"57785556";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310031] DORENG";"53";"5310";"5310031";"65008674";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310032] MAPITARA";"53";"5310";"5310032";"28892718";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310040] TALIBURA";"53";"5310";"5310040";"144463350";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310041] WAIGETE";"53";"5310";"5310041";"79454672";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310042] WAIBLAMA";"53";"5310";"5310042";"50563279";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310050] KEWAPANTE";"53";"5310";"5310050";"65012049";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"50564871";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310052] KANGAE";"53";"5310";"5310052";"65011905";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310061] PALUE";"53";"5310";"5310061";"57788292";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310062] KOTING";"53";"5310";"5310062";"50564703";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310063] NELLE";"53";"5310";"5310063";"36117615";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310070] NITA";"53";"5310";"5310070";"108352695";"0";"0";"0";"0";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310071] MAGEPANDA";"53";"5310";"5310071";"57788012";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310080] ALOK";"53";"5310";"5310080";"50565452";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310081] ALOK BARAT";"53";"5310";"5310081";"28894522";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"79459853";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2707";"[5310] SIKKA";"53";"5310";"5310999";"1401328933";"0";"0";"0";"0";"0";"1"
