"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310010] PAGA";"53";"5310";"5310010";"118522215";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310011] MEGO";"53";"5310";"5310011";"101590314";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310012] TANA WAWO";"53";"5310";"5310012";"84659080";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310020] LELA";"53";"5310";"5310020";"76193622";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310030] BOLA";"53";"5310";"5310030";"67727596";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310031] DORENG";"53";"5310";"5310031";"76193469";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310032] MAPITARA";"53";"5310";"5310032";"33863738";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310040] TALIBURA";"53";"5310";"5310040";"169318450";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310041] WAIGETE";"53";"5310";"5310041";"93124269";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310042] WAIBLAMA";"53";"5310";"5310042";"59260460";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310050] KEWAPANTE";"53";"5310";"5310050";"76191948";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"59260348";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310052] KANGAE";"53";"5310";"5310052";"76191804";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310061] PALUE";"53";"5310";"5310061";"67725980";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310062] KOTING";"53";"5310";"5310062";"59260180";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310063] NELLE";"53";"5310";"5310063";"42328670";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310070] NITA";"53";"5310";"5310070";"126987512";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310071] MAGEPANDA";"53";"5310";"5310071";"67726644";"0";"0";"0";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310080] ALOK";"53";"5310";"5310080";"59260761";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310081] ALOK BARAT";"53";"5310";"5310081";"33863270";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"93123910";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2199";"[5310] SIKKA";"53";"5310";"5310999";"1642374240";"1";"1";"0";"1";"3";"3"
