"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310010] PAGA";"53";"5310";"5310010";"208607";"5";"21";"85";"0";"150";"3190"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310011] MEGO";"53";"5310";"5310011";"178650";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310012] TANA WAWO";"53";"5310";"5310012";"148765";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310020] LELA";"53";"5310";"5310020";"133803";"2";"20";"31";"0";"84";"2100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310030] BOLA";"53";"5310";"5310030";"119344";"5";"9";"24";"0";"23";"510"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310031] DORENG";"53";"5310";"5310031";"134721";"1";"0";"8";"0";"16";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310032] MAPITARA";"53";"5310";"5310032";"59850";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310040] TALIBURA";"53";"5310";"5310040";"299010";"4";"31";"5";"0";"75";"435"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310041] WAIGETE";"53";"5310";"5310041";"164285";"19";"84";"51";"23";"636";"4910"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310042] WAIBLAMA";"53";"5310";"5310042";"104482";"1";"20";"30";"0";"160";"2400"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310050] KEWAPANTE";"53";"5310";"5310050";"133786";"4";"4";"135";"0";"543";"13805"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"103537";"5";"5";"24";"0";"110";"2470"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310052] KANGAE";"53";"5310";"5310052";"133047";"3";"8";"25";"0";"36";"1030"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310061] PALUE";"53";"5310";"5310061";"118196";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310062] KOTING";"53";"5310";"5310062";"103369";"4";"1";"9";"0";"39";"1555"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310063] NELLE";"53";"5310";"5310063";"73805";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310070] NITA";"53";"5310";"5310070";"221265";"9";"19";"52";"0";"454";"10025"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310071] MAGEPANDA";"53";"5310";"5310071";"118392";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310080] ALOK";"53";"5310";"5310080";"103957";"1";"0";"13";"0";"23";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310081] ALOK BARAT";"53";"5310";"5310081";"59382";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"163218";"4";"11";"36";"0";"112";"1220"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310] SIKKA";"53";"5310";"5310999";"2883471";"67";"233";"528";"23";"2461";"44600"
