"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310010] PAGA";"53";"5310";"5310010";"43469233";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310011] MEGO";"53";"5310";"5310011";"37233534";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310012] TANA WAWO";"53";"5310";"5310012";"31027835";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310020] LELA";"53";"5310";"5310020";"27924966";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310030] BOLA";"53";"5310";"5310030";"24822124";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310031] DORENG";"53";"5310";"5310031";"27924813";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310032] MAPITARA";"53";"5310";"5310032";"12411002";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310040] TALIBURA";"53";"5310";"5310040";"62056555";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310041] WAIGETE";"53";"5310";"5310041";"34131262";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310042] WAIBLAMA";"53";"5310";"5310042";"21719831";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310050] KEWAPANTE";"53";"5310";"5310050";"27925425";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"21719719";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310052] KANGAE";"53";"5310";"5310052";"27925281";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310061] PALUE";"53";"5310";"5310061";"24821696";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310062] KOTING";"53";"5310";"5310062";"21718725";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310063] NELLE";"53";"5310";"5310063";"15513345";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310070] NITA";"53";"5310";"5310070";"46539885";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310071] MAGEPANDA";"53";"5310";"5310071";"24821180";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310080] ALOK";"53";"5310";"5310080";"21718480";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310081] ALOK BARAT";"53";"5310";"5310081";"12410538";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"34129369";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310] SIKKA";"53";"5310";"5310999";"601964798";"0";"0";"0";"0";"0";"0"
