"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310010] PAGA";"53";"5310";"5310010";"123381706";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310011] MEGO";"53";"5310";"5310011";"105754878";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310012] TANA WAWO";"53";"5310";"5310012";"88128955";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310020] LELA";"53";"5310";"5310020";"79315974";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310030] BOLA";"53";"5310";"5310030";"70503020";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310031] DORENG";"53";"5310";"5310031";"79315821";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310032] MAPITARA";"53";"5310";"5310032";"35251450";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310040] TALIBURA";"53";"5310";"5310040";"176259390";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310041] WAIGETE";"53";"5310";"5310041";"96942494";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310042] WAIBLAMA";"53";"5310";"5310042";"61690615";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310050] KEWAPANTE";"53";"5310";"5310050";"79316433";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"61690503";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310052] KANGAE";"53";"5310";"5310052";"79320207";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310061] PALUE";"53";"5310";"5310061";"70513748";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310062] KOTING";"53";"5310";"5310062";"61699477";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310063] NELLE";"53";"5310";"5310063";"44071025";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310070] NITA";"53";"5310";"5310070";"132212925";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310071] MAGEPANDA";"53";"5310";"5310071";"70513468";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310080] ALOK";"53";"5310";"5310080";"61699232";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310081] ALOK BARAT";"53";"5310";"5310081";"35256682";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"96956864";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2158";"[5310] SIKKA";"53";"5310";"5310999";"1709794867";"0";"7";"0";"0";"7";"7"
