"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310010] PAGA";"53";"5310";"5310010";"81543833";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310011] MEGO";"53";"5310";"5310011";"69894558";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310012] TANA WAWO";"53";"5310";"5310012";"58245639";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310020] LELA";"53";"5310";"5310020";"52422012";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310030] BOLA";"53";"5310";"5310030";"46597276";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310031] DORENG";"53";"5310";"5310031";"52421859";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310032] MAPITARA";"53";"5310";"5310032";"23298578";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310040] TALIBURA";"53";"5310";"5310040";"116492650";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310041] WAIGETE";"53";"5310";"5310041";"64070787";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310042] WAIBLAMA";"53";"5310";"5310042";"40772256";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310050] KEWAPANTE";"53";"5310";"5310050";"52420264";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"40771150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310052] KANGAE";"53";"5310";"5310052";"52419978";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310061] PALUE";"53";"5310";"5310061";"46595468";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310062] KOTING";"53";"5310";"5310062";"40770982";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310063] NELLE";"53";"5310";"5310063";"29122100";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310070] NITA";"53";"5310";"5310070";"87366150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310071] MAGEPANDA";"53";"5310";"5310071";"46595188";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310080] ALOK";"53";"5310";"5310080";"40771301";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310081] ALOK BARAT";"53";"5310";"5310081";"23298106";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"64069709";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2506";"[5310] SIKKA";"53";"5310";"5310999";"1129959844";"0";"0";"0";"0";"0";"0"
