"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310010] PAGA";"53";"5310";"5310010";"74029571";"102";"325";"4";"3";"434";"434"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310011] MEGO";"53";"5310";"5310011";"63453762";"11";"523";"2";"1";"537";"537"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310012] TANA WAWO";"53";"5310";"5310012";"52878025";"8";"193";"0";"1";"202";"202"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310020] LELA";"53";"5310";"5310020";"47590137";"19";"527";"0";"4";"550";"550"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310030] BOLA";"53";"5310";"5310030";"42302038";"10";"686";"0";"6";"702";"702"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310031] DORENG";"53";"5310";"5310031";"47588913";"3";"379";"0";"0";"382";"382"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310032] MAPITARA";"53";"5310";"5310032";"21150602";"0";"31";"0";"0";"31";"31"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310040] TALIBURA";"53";"5310";"5310040";"105752770";"95";"737";"28";"348";"1208";"1208"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310041] WAIGETE";"53";"5310";"5310041";"58163853";"40";"854";"132";"106";"1132";"1133"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310042] WAIBLAMA";"53";"5310";"5310042";"37013298";"3";"110";"18";"112";"243";"244"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310050] KEWAPANTE";"53";"5310";"5310050";"47588811";"75";"580";"15";"20";"690";"690"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"37014019";"14";"715";"1";"1";"731";"731"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310052] KANGAE";"53";"5310";"5310052";"47589381";"93";"572";"40";"10";"715";"715"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310061] PALUE";"53";"5310";"5310061";"42301604";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310062] KOTING";"53";"5310";"5310062";"37013851";"17";"494";"0";"2";"513";"513"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310063] NELLE";"53";"5310";"5310063";"26438435";"22";"465";"2";"1";"490";"490"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310070] NITA";"53";"5310";"5310070";"79315155";"33";"1204";"0";"8";"1245";"1244"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310071] MAGEPANDA";"53";"5310";"5310071";"42302038";"104";"86";"33";"31";"254";"254"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310080] ALOK";"53";"5310";"5310080";"37016105";"101";"100";"7";"29";"237";"237"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310081] ALOK BARAT";"53";"5310";"5310081";"21152038";"45";"25";"5";"1";"76";"76"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"58168022";"48";"240";"6";"15";"309";"309"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310] SIKKA";"53";"5310";"5310999";"1025822428";"843";"8846";"293";"699";"10681";"10682"
