"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310010] PAGA";"53";"5310";"5310010";"62497099";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310011] MEGO";"53";"5310";"5310011";"53568786";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310012] TANA WAWO";"53";"5310";"5310012";"44640545";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310020] LELA";"53";"5310";"5310020";"40176405";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310030] BOLA";"53";"5310";"5310030";"35712292";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310031] DORENG";"53";"5310";"5310031";"40176848";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310032] MAPITARA";"53";"5310";"5310032";"17856682";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310040] TALIBURA";"53";"5310";"5310040";"89283170";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310041] WAIGETE";"53";"5310";"5310041";"49105573";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310042] WAIBLAMA";"53";"5310";"5310042";"31248938";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310050] KEWAPANTE";"53";"5310";"5310050";"40177134";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"31248826";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310052] KANGAE";"53";"5310";"5310052";"40176990";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310061] PALUE";"53";"5310";"5310061";"35714600";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310062] KOTING";"53";"5310";"5310062";"31251787";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310063] NELLE";"53";"5310";"5310063";"22322675";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310070] NITA";"53";"5310";"5310070";"66967875";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310071] MAGEPANDA";"53";"5310";"5310071";"35716108";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310080] ALOK";"53";"5310";"5310080";"31251542";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310081] ALOK BARAT";"53";"5310";"5310081";"17858002";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"49109423";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2132";"[5310] SIKKA";"53";"5310";"5310999";"866061300";"8";"0";"0";"8";"8";"0";"8"
