"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310010] PAGA";"53";"5310";"5310010";"43551487";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310011] MEGO";"53";"5310";"5310011";"37329690";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310012] TANA WAWO";"53";"5310";"5310012";"31107965";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310020] LELA";"53";"5310";"5310020";"27997083";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310030] BOLA";"53";"5310";"5310030";"24886228";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310031] DORENG";"53";"5310";"5310031";"27997414";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310032] MAPITARA";"53";"5310";"5310032";"12443538";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310040] TALIBURA";"53";"5310";"5310040";"62217450";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310041] WAIGETE";"53";"5310";"5310041";"34219427";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310042] WAIBLAMA";"53";"5310";"5310042";"21775936";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310050] KEWAPANTE";"53";"5310";"5310050";"27997560";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"21775703";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310052] KANGAE";"53";"5310";"5310052";"27996327";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310061] PALUE";"53";"5310";"5310061";"24885556";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310062] KOTING";"53";"5310";"5310062";"21774809";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310063] NELLE";"53";"5310";"5310063";"15553405";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310070] NITA";"53";"5310";"5310070";"46660065";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310071] MAGEPANDA";"53";"5310";"5310071";"24885276";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310080] ALOK";"53";"5310";"5310080";"21774564";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310081] ALOK BARAT";"53";"5310";"5310081";"12443070";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"34218360";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2130";"[5310] SIKKA";"53";"5310";"5310999";"603490913";"0";"0";"0";"0";"0";"0"
