"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310010] PAGA";"53";"5310";"5310010";"75128277";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310011] MEGO";"53";"5310";"5310011";"64395510";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310012] TANA WAWO";"53";"5310";"5310012";"53662815";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310020] LELA";"53";"5310";"5310020";"48296448";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310030] BOLA";"53";"5310";"5310030";"42930108";"0";"26";"0";"0";"26";"26"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310031] DORENG";"53";"5310";"5310031";"48296890";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310032] MAPITARA";"53";"5310";"5310032";"21465470";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310040] TALIBURA";"53";"5310";"5310040";"107327110";"3";"117";"2";"117";"239";"239"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310041] WAIGETE";"53";"5310";"5310041";"59029740";"6";"55";"3";"7";"71";"71"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310042] WAIBLAMA";"53";"5310";"5310042";"37564317";"0";"4";"4";"14";"22";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310050] KEWAPANTE";"53";"5310";"5310050";"48296907";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"37568126";"2";"67";"0";"0";"69";"69"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310052] KANGAE";"53";"5310";"5310052";"48308526";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310061] PALUE";"53";"5310";"5310061";"42940844";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310062] KOTING";"53";"5310";"5310062";"37573186";"0";"16";"0";"0";"16";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310063] NELLE";"53";"5310";"5310063";"26837960";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310070] NITA";"53";"5310";"5310070";"80513730";"0";"26";"0";"0";"26";"26"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310071] MAGEPANDA";"53";"5310";"5310071";"42940564";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310080] ALOK";"53";"5310";"5310080";"37573298";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310081] ALOK BARAT";"53";"5310";"5310081";"21470706";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"59044359";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2148";"[5310] SIKKA";"53";"5310";"5310999";"1041164891";"11";"332";"9";"138";"490";"490"
