"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310010] PAGA";"53";"5310";"5310010";"69554583";"101";"323";"4";"3";"431";"431"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310011] MEGO";"53";"5310";"5310011";"59618058";"11";"522";"2";"1";"536";"536"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310012] TANA WAWO";"53";"5310";"5310012";"49682452";"8";"193";"0";"1";"202";"202"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310020] LELA";"53";"5310";"5310020";"44714448";"19";"524";"0";"4";"547";"547"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310030] BOLA";"53";"5310";"5310030";"39746108";"10";"683";"0";"6";"699";"699"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310031] DORENG";"53";"5310";"5310031";"44714295";"3";"374";"0";"0";"377";"377"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310032] MAPITARA";"53";"5310";"5310032";"19872994";"0";"31";"0";"0";"31";"31"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310040] TALIBURA";"53";"5310";"5310040";"99364730";"94";"716";"28";"328";"1166";"1160"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310041] WAIGETE";"53";"5310";"5310041";"54649584";"40";"825";"129";"103";"1097";"1096"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310042] WAIBLAMA";"53";"5310";"5310042";"34776637";"3";"110";"18";"112";"243";"244"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310050] KEWAPANTE";"53";"5310";"5310050";"44712747";"75";"579";"15";"20";"689";"689"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"34776525";"14";"681";"1";"1";"697";"695"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310052] KANGAE";"53";"5310";"5310052";"44712603";"93";"567";"39";"10";"709";"708"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310061] PALUE";"53";"5310";"5310061";"39744468";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310062] KOTING";"53";"5310";"5310062";"34776357";"17";"490";"0";"2";"509";"509"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310063] NELLE";"53";"5310";"5310063";"24840225";"22";"465";"2";"1";"490";"490"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310070] NITA";"53";"5310";"5310070";"74522219";"33";"1186";"0";"8";"1227";"1226"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310071] MAGEPANDA";"53";"5310";"5310071";"39745156";"104";"86";"33";"31";"254";"254"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310080] ALOK";"53";"5310";"5310080";"34776959";"101";"100";"7";"29";"237";"236"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310081] ALOK BARAT";"53";"5310";"5310081";"19872526";"45";"25";"5";"1";"76";"76"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"54649364";"48";"238";"6";"15";"307";"307"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2155";"[5310] SIKKA";"53";"5310";"5310999";"963823038";"841";"8718";"289";"676";"10524";"10513"
