"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310010] PAGA";"53";"5310";"5310010";"14985613";"4";"1";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310011] MEGO";"53";"5310";"5310011";"12846486";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310012] TANA WAWO";"53";"5310";"5310012";"10705295";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310020] LELA";"53";"5310";"5310020";"9634680";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310030] BOLA";"53";"5310";"5310030";"8564092";"0";"5";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310031] DORENG";"53";"5310";"5310031";"9634527";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310032] MAPITARA";"53";"5310";"5310032";"4282105";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310040] TALIBURA";"53";"5310";"5310040";"21412070";"3";"1";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310041] WAIGETE";"53";"5310";"5310041";"11776468";"3";"8";"6";"2";"19";"19"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310042] WAIBLAMA";"53";"5310";"5310042";"7494053";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310050] KEWAPANTE";"53";"5310";"5310050";"9635139";"3";"1";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"7493941";"0";"5";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310052] KANGAE";"53";"5310";"5310052";"9634519";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310061] PALUE";"53";"5310";"5310061";"8563420";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310062] KOTING";"53";"5310";"5310062";"7492940";"1";"3";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310063] NELLE";"53";"5310";"5310063";"5352070";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310070] NITA";"53";"5310";"5310070";"16056060";"1";"8";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310071] MAGEPANDA";"53";"5310";"5310071";"8563140";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310080] ALOK";"53";"5310";"5310080";"7492695";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310081] ALOK BARAT";"53";"5310";"5310081";"4281518";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"11775282";"1";"3";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2108";"[5310] SIKKA";"53";"5310";"5310999";"207676113";"16";"43";"6";"2";"67";"67"
