"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310010] PAGA";"53";"5310";"5310010";"30806979";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310011] MEGO";"53";"5310";"5310011";"26406540";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310012] TANA WAWO";"53";"5310";"5310012";"22005935";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310020] LELA";"53";"5310";"5310020";"19805256";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310030] BOLA";"53";"5310";"5310030";"17604604";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310031] DORENG";"53";"5310";"5310031";"19805103";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310032] MAPITARA";"53";"5310";"5310032";"8802242";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310040] TALIBURA";"53";"5310";"5310040";"44010256";"2";"0";"2";"0";"21";"145"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310041] WAIGETE";"53";"5310";"5310041";"24204554";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310042] WAIBLAMA";"53";"5310";"5310042";"15402835";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310050] KEWAPANTE";"53";"5310";"5310050";"19803573";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"15402723";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310052] KANGAE";"53";"5310";"5310052";"19803429";"1";"0";"3";"0";"69";"335"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310061] PALUE";"53";"5310";"5310061";"17602980";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310062] KOTING";"53";"5310";"5310062";"15403150";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310063] NELLE";"53";"5310";"5310063";"11002390";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310070] NITA";"53";"5310";"5310070";"33007020";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310071] MAGEPANDA";"53";"5310";"5310071";"17603652";"1";"0";"2";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310080] ALOK";"53";"5310";"5310080";"15403143";"7";"0";"8";"0";"410";"3000"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310081] ALOK BARAT";"53";"5310";"5310081";"8801774";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"24204796";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2134";"[5310] SIKKA";"53";"5310";"5310999";"426892934";"11";"0";"15";"0";"500";"3480"
