"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310010] PAGA";"53";"5310";"5310010";"127247449";"1";"0";"4";"0";"120";"800"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310011] MEGO";"53";"5310";"5310011";"109069290";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310012] TANA WAWO";"53";"5310";"5310012";"90890965";"1";"0";"5";"0";"120";"800"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310020] LELA";"53";"5310";"5310020";"81801783";"2";"0";"22";"0";"15";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310030] BOLA";"53";"5310";"5310030";"72712628";"1";"0";"2";"0";"5";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310031] DORENG";"53";"5310";"5310031";"81801630";"2";"0";"12";"0";"74";"650"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310032] MAPITARA";"53";"5310";"5310032";"36357682";"2";"60";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310040] TALIBURA";"53";"5310";"5310040";"181788170";"201";"2900";"986";"33";"7657.6";"64600"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310041] WAIGETE";"53";"5310";"5310041";"99983323";"1";"100";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63625688";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310050] KEWAPANTE";"53";"5310";"5310050";"81804384";"4";"2";"7";"0";"202";"793"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63625576";"22";"8";"60";"0";"315.4";"5470"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310052] KANGAE";"53";"5310";"5310052";"81805192";"1";"0";"1";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310061] PALUE";"53";"5310";"5310061";"72715764";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310062] KOTING";"53";"5310";"5310062";"63626241";"10";"15";"13";"0";"150";"1085"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310063] NELLE";"53";"5310";"5310063";"45447285";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310070] NITA";"53";"5310";"5310070";"136341705";"8";"3";"18";"0";"250";"5400"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310071] MAGEPANDA";"53";"5310";"5310071";"72715484";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310080] ALOK";"53";"5310";"5310080";"63625996";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36357452";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"99982256";"2";"0";"3";"0";"24";"1100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2305";"[5310] SIKKA";"53";"5310";"5310999";"1763325943";"258";"3088";"1133";"33";"8933";"81098"
