"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310010] PAGA";"53";"5310";"5310010";"43018480";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310011] MEGO";"53";"5310";"5310011";"36871422";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310012] TANA WAWO";"53";"5310";"5310012";"30726075";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310020] LELA";"53";"5310";"5310020";"27653382";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310030] BOLA";"53";"5310";"5310030";"24580716";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310031] DORENG";"53";"5310";"5310031";"27653229";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310032] MAPITARA";"53";"5310";"5310032";"12290298";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310040] TALIBURA";"53";"5310";"5310040";"61451399";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310041] WAIGETE";"53";"5310";"5310041";"33799656";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310042] WAIBLAMA";"53";"5310";"5310042";"21508809";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310050] KEWAPANTE";"53";"5310";"5310050";"27654111";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"21508697";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310052] KANGAE";"53";"5310";"5310052";"27653967";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310061] PALUE";"53";"5310";"5310061";"24581236";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310062] KOTING";"53";"5310";"5310062";"21508529";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310063] NELLE";"53";"5310";"5310063";"15363205";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310070] NITA";"53";"5310";"5310070";"46086489";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310071] MAGEPANDA";"53";"5310";"5310071";"24575004";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310080] ALOK";"53";"5310";"5310080";"21503076";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310081] ALOK BARAT";"53";"5310";"5310081";"12287450";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"33790405";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2120";"[5310] SIKKA";"53";"5310";"5310999";"596065635";"16";"0";"0";"16";"16";"0";"16"
