"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310010] PAGA";"53";"5310";"5310010";"126134729";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310011] MEGO";"53";"5310";"5310011";"108115326";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310012] TANA WAWO";"53";"5310";"5310012";"90095995";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310020] LELA";"53";"5310";"5310020";"81087024";"3";"48";"0";"0";"51";"51"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310030] BOLA";"53";"5310";"5310030";"72077604";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310031] DORENG";"53";"5310";"5310031";"81087228";"1";"84";"0";"0";"85";"85"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310032] MAPITARA";"53";"5310";"5310032";"36038742";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310040] TALIBURA";"53";"5310";"5310040";"180193470";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310041] WAIGETE";"53";"5310";"5310041";"99106238";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63055068";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310050] KEWAPANTE";"53";"5310";"5310050";"81064314";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63049966";"1";"20";"0";"0";"21";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310052] KANGAE";"53";"5310";"5310052";"81064170";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310061] PALUE";"53";"5310";"5310061";"72056972";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310062] KOTING";"53";"5310";"5310062";"63049798";"2";"20";"0";"0";"22";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310063] NELLE";"53";"5310";"5310063";"45035540";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310070] NITA";"53";"5310";"5310070";"135107184";"1";"23";"0";"0";"24";"24"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310071] MAGEPANDA";"53";"5310";"5310071";"72057644";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310080] ALOK";"53";"5310";"5310080";"63050386";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36028770";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"99079035";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2163";"[5310] SIKKA";"53";"5310";"5310999";"1747635203";"8";"203";"1";"0";"212";"212"
