"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310010] PAGA";"53";"5310";"5310010";"100406243";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310011] MEGO";"53";"5310";"5310011";"86062338";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310012] TANA WAWO";"53";"5310";"5310012";"71718505";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310020] LELA";"53";"5310";"5310020";"64546569";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310030] BOLA";"53";"5310";"5310030";"57374660";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310031] DORENG";"53";"5310";"5310031";"64546863";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310032] MAPITARA";"53";"5310";"5310032";"28687866";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310040] TALIBURA";"53";"5310";"5310040";"143439090";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310041] WAIGETE";"53";"5310";"5310041";"78891329";"10";"0";"0";"10";"10";"0";"10"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310042] WAIBLAMA";"53";"5310";"5310042";"50203510";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310050] KEWAPANTE";"53";"5310";"5310050";"64547298";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"50203398";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310052] KANGAE";"53";"5310";"5310052";"64547154";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310061] PALUE";"53";"5310";"5310061";"57374733";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310062] KOTING";"53";"5310";"5310062";"50202187";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310063] NELLE";"53";"5310";"5310063";"35858675";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310070] NITA";"53";"5310";"5310070";"107575875";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310071] MAGEPANDA";"53";"5310";"5310071";"57373708";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310080] ALOK";"53";"5310";"5310080";"50201942";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310081] ALOK BARAT";"53";"5310";"5310081";"28686802";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"78888623";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2165";"[5310] SIKKA";"53";"5310";"5310999";"1391337368";"40";"0";"0";"40";"40";"0";"40"
