"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310010] PAGA";"53";"5310";"5310010";"129478754";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310011] MEGO";"53";"5310";"5310011";"110982774";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310012] TANA WAWO";"53";"5310";"5310012";"92485535";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310020] LELA";"53";"5310";"5310020";"83236896";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310030] BOLA";"53";"5310";"5310030";"73988284";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310031] DORENG";"53";"5310";"5310031";"83236743";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310032] MAPITARA";"53";"5310";"5310032";"36994082";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310040] TALIBURA";"53";"5310";"5310040";"184968476";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310041] WAIGETE";"53";"5310";"5310041";"101732092";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310042] WAIBLAMA";"53";"5310";"5310042";"64738541";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310050] KEWAPANTE";"53";"5310";"5310050";"83235195";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"64738429";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310052] KANGAE";"53";"5310";"5310052";"83235051";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310061] PALUE";"53";"5310";"5310061";"73987249";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310062] KOTING";"53";"5310";"5310062";"64739108";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310063] NELLE";"53";"5310";"5310063";"46242190";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310070] NITA";"53";"5310";"5310070";"138726420";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310071] MAGEPANDA";"53";"5310";"5310071";"73987332";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310080] ALOK";"53";"5310";"5310080";"64738863";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36993614";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"101731751";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310] SIKKA";"53";"5310";"5310999";"1794197379";"0";"0";"0";"0";"0";"0"
