"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310010] PAGA";"53";"5310";"5310010";"26465131";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310011] MEGO";"53";"5310";"5310011";"22684242";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310012] TANA WAWO";"53";"5310";"5310012";"18904020";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310020] LELA";"53";"5310";"5310020";"17014068";"1";"0";"1";"0";"30";"100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310030] BOLA";"53";"5310";"5310030";"15123548";"1";"0";"1";"0";"125";"125"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310031] DORENG";"53";"5310";"5310031";"17013915";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310032] MAPITARA";"53";"5310";"5310032";"7561714";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310040] TALIBURA";"53";"5310";"5310040";"37808330";"17";"2";"27";"0";"970";"1840"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310041] WAIGETE";"53";"5310";"5310041";"20790841";"6";"0";"8";"0";"128";"380"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310042] WAIBLAMA";"53";"5310";"5310042";"13228579";"1";"0";"1";"0";"6";"60"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310050] KEWAPANTE";"53";"5310";"5310050";"17008101";"6";"2";"7";"0";"98";"512"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"13228467";"4";"0";"9";"0";"155";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310052] KANGAE";"53";"5310";"5310052";"17007957";"6";"0";"10";"0";"187";"1685"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310061] PALUE";"53";"5310";"5310061";"15118116";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310062] KOTING";"53";"5310";"5310062";"13228299";"4";"2";"3";"0";"15";"68"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310063] NELLE";"53";"5310";"5310063";"9448755";"1";"0";"1";"0";"40";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310070] NITA";"53";"5310";"5310070";"28347781";"4";"0";"9";"0";"89";"805"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310071] MAGEPANDA";"53";"5310";"5310071";"15118788";"3";"0";"5";"0";"96";"450"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310080] ALOK";"53";"5310";"5310080";"13228887";"8";"0";"11";"0";"1237";"1966"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7559342";"3";"0";"4";"0";"245";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"20788108";"4";"1";"4";"0";"253";"1400"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2116";"[5310] SIKKA";"53";"5310";"5310999";"366676989";"69";"7";"101";"0";"3674";"10091"
