"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310010] PAGA";"53";"5310";"5310010";"73310629";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310011] MEGO";"53";"5310";"5310011";"62837526";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310012] TANA WAWO";"53";"5310";"5310012";"52364495";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310020] LELA";"53";"5310";"5310020";"47127960";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310030] BOLA";"53";"5310";"5310030";"41891452";"7";"0";"0";"7";"7";"0";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310031] DORENG";"53";"5310";"5310031";"47127807";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310032] MAPITARA";"53";"5310";"5310032";"20945666";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310040] TALIBURA";"53";"5310";"5310040";"104730027";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310041] WAIGETE";"53";"5310";"5310041";"57601918";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310042] WAIBLAMA";"53";"5310";"5310042";"36655703";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310050] KEWAPANTE";"53";"5310";"5310050";"47128689";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"36655591";"1";"1";"0";"2";"1";"1";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310052] KANGAE";"53";"5310";"5310052";"47128545";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310061] PALUE";"53";"5310";"5310061";"41891972";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310062] KOTING";"53";"5310";"5310062";"36655423";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310063] NELLE";"53";"5310";"5310063";"26184053";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310070] NITA";"53";"5310";"5310070";"78571665";"28";"0";"0";"28";"28";"0";"28"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310071] MAGEPANDA";"53";"5310";"5310071";"41904796";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310080] ALOK";"53";"5310";"5310080";"36666644";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310081] ALOK BARAT";"53";"5310";"5310081";"20952346";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"57618869";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2159";"[5310] SIKKA";"53";"5310";"5310999";"1015951776";"40";"1";"0";"41";"40";"1";"41"
