"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310010] PAGA";"53";"5310";"5310010";"24523961";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310011] MEGO";"53";"5310";"5310011";"21017256";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310012] TANA WAWO";"53";"5310";"5310012";"17485615";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310020] LELA";"53";"5310";"5310020";"15736968";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310030] BOLA";"53";"5310";"5310030";"13988348";"15";"0";"0";"15";"15";"0";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310031] DORENG";"53";"5310";"5310031";"15736815";"133";"0";"0";"133";"133";"0";"133"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310032] MAPITARA";"53";"5310";"5310032";"6994114";"15";"0";"0";"15";"15";"0";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310040] TALIBURA";"53";"5310";"5310040";"34970330";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310041] WAIGETE";"53";"5310";"5310041";"19233511";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310042] WAIBLAMA";"53";"5310";"5310042";"12240189";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310050] KEWAPANTE";"53";"5310";"5310050";"15737697";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"12240375";"90";"1";"0";"91";"90";"1";"91"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310052] KANGAE";"53";"5310";"5310052";"15737553";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310061] PALUE";"53";"5310";"5310061";"13988868";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310062] KOTING";"53";"5310";"5310062";"12240207";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310063] NELLE";"53";"5310";"5310063";"8742975";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310070] NITA";"53";"5310";"5310070";"26228775";"12";"1";"0";"13";"12";"1";"13"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310071] MAGEPANDA";"53";"5310";"5310071";"13988588";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310080] ALOK";"53";"5310";"5310080";"12239222";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310081] ALOK BARAT";"53";"5310";"5310081";"6993650";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"19232455";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2114";"[5310] SIKKA";"53";"5310";"5310999";"339297472";"297";"2";"0";"299";"297";"2";"299"
