"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310010] PAGA";"53";"5310";"5310010";"15981833";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310011] MEGO";"53";"5310";"5310011";"13698558";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310012] TANA WAWO";"53";"5310";"5310012";"11416069";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310020] LELA";"53";"5310";"5310020";"10274805";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310030] BOLA";"53";"5310";"5310030";"9133092";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310031] DORENG";"53";"5310";"5310031";"10274652";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310032] MAPITARA";"53";"5310";"5310032";"4566486";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310040] TALIBURA";"53";"5310";"5310040";"22832190";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310041] WAIGETE";"53";"5310";"5310041";"12556708";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310042] WAIBLAMA";"53";"5310";"5310042";"7990269";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310050] KEWAPANTE";"53";"5310";"5310050";"10273131";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"7990157";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310052] KANGAE";"53";"5310";"5310052";"10272987";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310061] PALUE";"53";"5310";"5310061";"9131476";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310062] KOTING";"53";"5310";"5310062";"7989989";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310063] NELLE";"53";"5310";"5310063";"5707105";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310070] NITA";"53";"5310";"5310070";"17122935";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310071] MAGEPANDA";"53";"5310";"5310071";"9132140";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310080] ALOK";"53";"5310";"5310080";"7990570";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310081] ALOK BARAT";"53";"5310";"5310081";"4566018";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"12556467";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2106";"[5310] SIKKA";"53";"5310";"5310999";"221457637";"0";"0";"0";"0";"0";"0"
