"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310010] PAGA";"53";"5310";"5310010";"100888403";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310011] MEGO";"53";"5310";"5310011";"86475618";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310012] TANA WAWO";"53";"5310";"5310012";"72063469";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310020] LELA";"53";"5310";"5310020";"64857798";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310030] BOLA";"53";"5310";"5310030";"57651308";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310031] DORENG";"53";"5310";"5310031";"64857645";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310032] MAPITARA";"53";"5310";"5310032";"28825594";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310040] TALIBURA";"53";"5310";"5310040";"144127730";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310041] WAIGETE";"53";"5310";"5310041";"79270081";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310042] WAIBLAMA";"53";"5310";"5310042";"50446089";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310050] KEWAPANTE";"53";"5310";"5310050";"64871181";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"50455307";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310052] KANGAE";"53";"5310";"5310052";"64871037";"1";"0";"10";"0";"80";"350"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310061] PALUE";"53";"5310";"5310061";"57663076";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310062] KOTING";"53";"5310";"5310062";"50455139";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310063] NELLE";"53";"5310";"5310063";"36039355";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310070] NITA";"53";"5310";"5310070";"108117915";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310071] MAGEPANDA";"53";"5310";"5310071";"57662796";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310080] ALOK";"53";"5310";"5310080";"50455604";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310081] ALOK BARAT";"53";"5310";"5310081";"28831914";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"79287681";"1";"0";"97";"0";"2";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2701";"[5310] SIKKA";"53";"5310";"5310999";"1398174740";"2";"0";"107";"0";"82";"850"
