"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310010] PAGA";"53";"5310";"5310010";"7681009";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310011] MEGO";"53";"5310";"5310011";"6583566";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310012] TANA WAWO";"53";"5310";"5310012";"5486195";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310020] LELA";"53";"5310";"5310020";"4937490";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310030] BOLA";"53";"5310";"5310030";"4389764";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310031] DORENG";"53";"5310";"5310031";"4938408";"1";"10";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310032] MAPITARA";"53";"5310";"5310032";"2194822";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310040] TALIBURA";"53";"5310";"5310040";"10973870";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310041] WAIGETE";"53";"5310";"5310041";"6035458";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310042] WAIBLAMA";"53";"5310";"5310042";"3840683";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310050] KEWAPANTE";"53";"5310";"5310050";"4936997";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"3839738";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310052] KANGAE";"53";"5310";"5310052";"4936734";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310061] PALUE";"53";"5310";"5310061";"4388140";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310062] KOTING";"53";"5310";"5310062";"3839570";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310063] NELLE";"53";"5310";"5310063";"2742520";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310070] NITA";"53";"5310";"5310070";"8227410";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310071] MAGEPANDA";"53";"5310";"5310071";"4388812";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310080] ALOK";"53";"5310";"5310080";"3840158";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310081] ALOK BARAT";"53";"5310";"5310081";"2194354";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"6034391";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2103";"[5310] SIKKA";"53";"5310";"5310999";"106430089";"1";"10";"0";"0";"0";"0"
