"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310010] PAGA";"53";"5310";"5310010";"59938942";"1";"0";"3";"0";"44";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310011] MEGO";"53";"5310";"5310011";"51377406";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310012] TANA WAWO";"53";"5310";"5310012";"42814395";"1";"0";"15";"0";"665";"750"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310020] LELA";"53";"5310";"5310020";"38532870";"1";"2";"5";"0";"50";"750"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310030] BOLA";"53";"5310";"5310030";"34251372";"1";"0";"8";"0";"87";"200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310031] DORENG";"53";"5310";"5310031";"38532717";"1";"8";"5";"0";"41";"60"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310032] MAPITARA";"53";"5310";"5310032";"17125626";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310040] TALIBURA";"53";"5310";"5310040";"85626343";"11";"57";"183";"0";"1627";"4275"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310041] WAIGETE";"53";"5310";"5310041";"47093860";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310042] WAIBLAMA";"53";"5310";"5310042";"29968757";"2";"14";"8";"0";"24";"120"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310050] KEWAPANTE";"53";"5310";"5310050";"38531187";"1";"0";"11";"0";"53";"100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"29968645";"4";"18";"16";"0";"501";"1110"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310052] KANGAE";"53";"5310";"5310052";"38531043";"2";"47";"20";"0";"124";"1500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310061] PALUE";"53";"5310";"5310061";"34250343";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310062] KOTING";"53";"5310";"5310062";"29969310";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310063] NELLE";"53";"5310";"5310063";"21406620";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310070] NITA";"53";"5310";"5310070";"64219710";"13";"30";"61";"0";"6200";"36070"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310071] MAGEPANDA";"53";"5310";"5310071";"34250420";"5";"28";"12";"0";"60";"380"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310080] ALOK";"53";"5310";"5310080";"29969065";"3";"1";"11";"0";"131";"500"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310081] ALOK BARAT";"53";"5310";"5310081";"17125158";"1";"1";"1";"0";"12";"100"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"47092912";"30";"45";"139";"0";"1693.26";"88180"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2156";"[5310] SIKKA";"53";"5310";"5310999";"830576701";"77";"251";"498";"0";"11312.26";"134145"
