"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310010] PAGA";"53";"5310";"5310010";"127913359";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310011] MEGO";"53";"5310";"5310011";"109639866";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310012] TANA WAWO";"53";"5310";"5310012";"91365612";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310020] LELA";"53";"5310";"5310020";"82228644";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310030] BOLA";"53";"5310";"5310030";"73092060";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310031] DORENG";"53";"5310";"5310031";"82228491";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310032] MAPITARA";"53";"5310";"5310032";"36545970";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310040] TALIBURA";"53";"5310";"5310040";"182729610";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310041] WAIGETE";"53";"5310";"5310041";"100502186";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63956025";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310050] KEWAPANTE";"53";"5310";"5310050";"82229103";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63955913";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310052] KANGAE";"53";"5310";"5310052";"82228959";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310061] PALUE";"53";"5310";"5310061";"73092340";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310062] KOTING";"53";"5310";"5310062";"63955745";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310063] NELLE";"53";"5310";"5310063";"45682051";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310070] NITA";"53";"5310";"5310070";"137038875";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310071] MAGEPANDA";"53";"5310";"5310071";"73087308";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310080] ALOK";"53";"5310";"5310080";"63951342";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36543602";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"100494823";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2502";"[5310] SIKKA";"53";"5310";"5310999";"1772461884";"0";"0";"0";"0";"0";"0"
