"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310010] PAGA";"53";"5310";"5310010";"45633581";"1";"0";"5";"0";"3";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310011] MEGO";"53";"5310";"5310011";"39114546";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310012] TANA WAWO";"53";"5310";"5310012";"32595345";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310020] LELA";"53";"5310";"5310020";"29335725";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310030] BOLA";"53";"5310";"5310030";"26076132";"14";"50";"253";"0";"349.2";"1364"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310031] DORENG";"53";"5310";"5310031";"29335572";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310032] MAPITARA";"53";"5310";"5310032";"13037530";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310040] TALIBURA";"53";"5310";"5310040";"65187409";"240";"2132";"10304";"46";"25302.92";"137075"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310041] WAIGETE";"53";"5310";"5310041";"35852894";"2";"0";"25";"0";"81";"470"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310042] WAIBLAMA";"53";"5310";"5310042";"22815415";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310050] KEWAPANTE";"53";"5310";"5310050";"29334033";"19";"10";"347";"0";"918";"3416"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"22815338";"14";"0";"270";"0";"549";"2230"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310052] KANGAE";"53";"5310";"5310052";"29334850";"3";"153";"42";"0";"67.58";"428"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310061] PALUE";"53";"5310";"5310061";"26075460";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310062] KOTING";"53";"5310";"5310062";"22815975";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310063] NELLE";"53";"5310";"5310063";"16297095";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310070] NITA";"53";"5310";"5310070";"48891135";"7";"87";"212";"0";"648";"4255"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310071] MAGEPANDA";"53";"5310";"5310071";"26075180";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310080] ALOK";"53";"5310";"5310080";"22815730";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310081] ALOK BARAT";"53";"5310";"5310081";"13032546";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"35825691";"12";"309";"206";"0";"196.84";"2198"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2146";"[5310] SIKKA";"53";"5310";"5310999";"632297182";"312";"2741";"11664";"46";"28115.54";"151486"
