"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310010] PAGA";"53";"5310";"5310010";"68375643";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310011] MEGO";"53";"5310";"5310011";"58607538";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310012] TANA WAWO";"53";"5310";"5310012";"48834753";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310020] LELA";"53";"5310";"5310020";"43950123";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310030] BOLA";"53";"5310";"5310030";"39066708";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310031] DORENG";"53";"5310";"5310031";"43949970";"0";"15";"0";"0";"15";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310032] MAPITARA";"53";"5310";"5310032";"19533294";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310040] TALIBURA";"53";"5310";"5310040";"97666230";"0";"7";"0";"1";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310041] WAIGETE";"53";"5310";"5310041";"53717446";"0";"7";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310042] WAIBLAMA";"53";"5310";"5310042";"34183842";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310050] KEWAPANTE";"53";"5310";"5310050";"43950582";"2";"20";"0";"0";"22";"22"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"34183730";"0";"11";"0";"1";"12";"12"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310052] KANGAE";"53";"5310";"5310052";"43950438";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310061] PALUE";"53";"5310";"5310061";"39066988";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310062] KOTING";"53";"5310";"5310062";"34183562";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310063] NELLE";"53";"5310";"5310063";"24416564";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310070] NITA";"53";"5310";"5310070";"73248480";"0";"17";"0";"0";"17";"17"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310071] MAGEPANDA";"53";"5310";"5310071";"39065764";"2";"6";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310080] ALOK";"53";"5310";"5310080";"34182491";"1";"2";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310081] ALOK BARAT";"53";"5310";"5310081";"19532830";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"53715200";"1";"7";"0";"1";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2154";"[5310] SIKKA";"53";"5310";"5310999";"947382176";"8";"101";"0";"3";"112";"112"
