"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310010] PAGA";"53";"5310";"5310010";"91110775";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310011] MEGO";"53";"5310";"5310011";"78094794";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310012] TANA WAWO";"53";"5310";"5310012";"65078885";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310020] LELA";"53";"5310";"5310020";"58570911";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310030] BOLA";"53";"5310";"5310030";"52062964";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310031] DORENG";"53";"5310";"5310031";"58570758";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310032] MAPITARA";"53";"5310";"5310032";"26030830";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310040] TALIBURA";"53";"5310";"5310040";"130153910";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310041] WAIGETE";"53";"5310";"5310041";"71584480";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310042] WAIBLAMA";"53";"5310";"5310042";"45553697";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310050] KEWAPANTE";"53";"5310";"5310050";"58568967";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"45553585";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310052] KANGAE";"53";"5310";"5310052";"58568823";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310061] PALUE";"53";"5310";"5310061";"52061256";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310062] KOTING";"53";"5310";"5310062";"45554453";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310063] NELLE";"53";"5310";"5310063";"32538865";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310070] NITA";"53";"5310";"5310070";"97616445";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310071] MAGEPANDA";"53";"5310";"5310071";"52062012";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310080] ALOK";"53";"5310";"5310080";"45554208";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310081] ALOK BARAT";"53";"5310";"5310081";"26030954";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"71585041";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2399";"[5310] SIKKA";"53";"5310";"5310999";"1262506613";"9";"0";"0";"9";"9";"0";"9"
