"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310010] PAGA";"53";"5310";"5310010";"53788525";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310011] MEGO";"53";"5310";"5310011";"46105474";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310012] TANA WAWO";"53";"5310";"5310012";"38421315";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310020] LELA";"53";"5310";"5310020";"34579098";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310030] BOLA";"53";"5310";"5310030";"30736908";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310031] DORENG";"53";"5310";"5310031";"34578945";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310032] MAPITARA";"53";"5310";"5310032";"15368394";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310040] TALIBURA";"53";"5310";"5310040";"76845646";"0";"4";"0";"0";"4";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310041] WAIGETE";"53";"5310";"5310041";"42266697";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310042] WAIBLAMA";"53";"5310";"5310042";"26896926";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310050] KEWAPANTE";"53";"5310";"5310050";"34581690";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"26896814";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310052] KANGAE";"53";"5310";"5310052";"34581546";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310061] PALUE";"53";"5310";"5310061";"30739441";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310062] KOTING";"53";"5310";"5310062";"26897479";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310063] NELLE";"53";"5310";"5310063";"19212455";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310070] NITA";"53";"5310";"5310070";"57637215";"0";"6";"0";"0";"6";"6"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310071] MAGEPANDA";"53";"5310";"5310071";"30739756";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310080] ALOK";"53";"5310";"5310080";"26897234";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310081] ALOK BARAT";"53";"5310";"5310081";"15369826";"0";"0";"0";"0";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"42266939";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2127";"[5310] SIKKA";"53";"5310";"5310999";"745408323";"1";"16";"0";"0";"17";"18"
