"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310010] PAGA";"53";"5310";"5310010";"27695649";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310011] MEGO";"53";"5310";"5310011";"23739594";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310012] TANA WAWO";"53";"5310";"5310012";"19782885";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310020] LELA";"53";"5310";"5310020";"17804511";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310030] BOLA";"53";"5310";"5310030";"15826164";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310031] DORENG";"53";"5310";"5310031";"17804358";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310032] MAPITARA";"53";"5310";"5310032";"7913506";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310040] TALIBURA";"53";"5310";"5310040";"39567290";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310041] WAIGETE";"53";"5310";"5310041";"21761839";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310042] WAIBLAMA";"53";"5310";"5310042";"13848380";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310050] KEWAPANTE";"53";"5310";"5310050";"17804988";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"13848268";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310052] KANGAE";"53";"5310";"5310052";"17804118";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310061] PALUE";"53";"5310";"5310061";"15825492";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310062] KOTING";"53";"5310";"5310062";"13847253";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310063] NELLE";"53";"5310";"5310063";"9890865";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310070] NITA";"53";"5310";"5310070";"29672445";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310071] MAGEPANDA";"53";"5310";"5310071";"15825212";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310080] ALOK";"53";"5310";"5310080";"13847008";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310081] ALOK BARAT";"53";"5310";"5310081";"7912554";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"21760772";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2104";"[5310] SIKKA";"53";"5310";"5310999";"383783151";"2";"2";"0";"0";"4";"4"
