"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310010] PAGA";"53";"5310";"5310010";"83787739";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310011] MEGO";"53";"5310";"5310011";"71819098";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310012] TANA WAWO";"53";"5310";"5310012";"59849635";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310020] LELA";"53";"5310";"5310020";"53864586";"1";"0";"0";"1";"1";"0";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310030] BOLA";"53";"5310";"5310030";"47879564";"21";"0";"0";"21";"21";"0";"21"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310031] DORENG";"53";"5310";"5310031";"53864433";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310032] MAPITARA";"53";"5310";"5310032";"23939722";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310040] TALIBURA";"53";"5310";"5310040";"119698370";"34";"0";"0";"34";"34";"0";"34"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310041] WAIGETE";"53";"5310";"5310041";"65833337";"50";"0";"0";"50";"50";"0";"50"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310042] WAIBLAMA";"53";"5310";"5310042";"41893215";"2";"0";"0";"2";"2";"0";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310050] KEWAPANTE";"53";"5310";"5310050";"53862633";"30";"0";"0";"30";"30";"0";"30"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"41893103";"26";"0";"0";"26";"26";"0";"26"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310052] KANGAE";"53";"5310";"5310052";"53862489";"39";"0";"0";"39";"39";"0";"39"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310061] PALUE";"53";"5310";"5310061";"47877700";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310062] KOTING";"53";"5310";"5310062";"41892935";"4";"0";"0";"4";"4";"0";"4"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310063] NELLE";"53";"5310";"5310063";"29923495";"5";"0";"0";"5";"5";"0";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310070] NITA";"53";"5310";"5310070";"89770335";"16";"0";"0";"16";"16";"0";"16"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310071] MAGEPANDA";"53";"5310";"5310071";"47878165";"3";"0";"0";"3";"3";"0";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310080] ALOK";"53";"5310";"5310080";"41893733";"9";"0";"0";"9";"9";"0";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310081] ALOK BARAT";"53";"5310";"5310081";"23939254";"5";"0";"0";"5";"5";"0";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"65832866";"24";"0";"0";"24";"24";"0";"24"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2150";"[5310] SIKKA";"53";"5310";"5310999";"1161056407";"269";"0";"0";"269";"269";"0";"269"
