"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_budidaya";"n_utp_pembibitan";"n_utp_budidaya_dan_pembibitan";"n_utp_jumlah";"n_utp_budidaya_jumlah";"n_utp_pembibitan_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310010] PAGA";"53";"5310";"5310010";"47873811";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310011] MEGO";"53";"5310";"5310011";"41035050";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310012] TANA WAWO";"53";"5310";"5310012";"34195765";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310020] LELA";"53";"5310";"5310020";"30776103";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310030] BOLA";"53";"5310";"5310030";"27356468";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310031] DORENG";"53";"5310";"5310031";"30775950";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310032] MAPITARA";"53";"5310";"5310032";"13678174";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310040] TALIBURA";"53";"5310";"5310040";"68389594";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310041] WAIGETE";"53";"5310";"5310041";"37613048";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310042] WAIBLAMA";"53";"5310";"5310042";"23935513";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310050] KEWAPANTE";"53";"5310";"5310050";"30774159";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"23935401";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310052] KANGAE";"53";"5310";"5310052";"30774015";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310061] PALUE";"53";"5310";"5310061";"27354612";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310062] KOTING";"53";"5310";"5310062";"23935233";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310063] NELLE";"53";"5310";"5310063";"17096565";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310070] NITA";"53";"5310";"5310070";"51291173";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310071] MAGEPANDA";"53";"5310";"5310071";"27355516";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310080] ALOK";"53";"5310";"5310080";"23936024";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310081] ALOK BARAT";"53";"5310";"5310081";"13677706";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"37613609";"0";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2123";"[5310] SIKKA";"53";"5310";"5310999";"663373489";"0";"0";"0";"0";"0";"0";"0"
