"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310010] PAGA";"53";"5310";"5310010";"101683239";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310011] MEGO";"53";"5310";"5310011";"87156906";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310012] TANA WAWO";"53";"5310";"5310012";"72630381";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310020] LELA";"53";"5310";"5310020";"65366307";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310030] BOLA";"53";"5310";"5310030";"58103316";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310031] DORENG";"53";"5310";"5310031";"65366154";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310032] MAPITARA";"53";"5310";"5310032";"29051598";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310040] TALIBURA";"53";"5310";"5310040";"145257750";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310041] WAIGETE";"53";"5310";"5310041";"79891592";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310042] WAIBLAMA";"53";"5310";"5310042";"50840569";"0";"0";"1";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310050] KEWAPANTE";"53";"5310";"5310050";"65366883";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"50840853";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310052] KANGAE";"53";"5310";"5310052";"65366739";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310061] PALUE";"53";"5310";"5310061";"58103700";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310062] KOTING";"53";"5310";"5310062";"50840685";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310063] NELLE";"53";"5310";"5310063";"36314745";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310070] NITA";"53";"5310";"5310070";"108944085";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310071] MAGEPANDA";"53";"5310";"5310071";"58105808";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310080] ALOK";"53";"5310";"5310080";"50843226";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310081] ALOK BARAT";"53";"5310";"5310081";"29053250";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"79896355";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2703";"[5310] SIKKA";"53";"5310";"5310999";"1409024141";"1";"2";"1";"0";"4";"4"
