"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310010] PAGA";"53";"5310";"5310010";"51501499";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310011] MEGO";"53";"5310";"5310011";"44144802";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310012] TANA WAWO";"53";"5310";"5310012";"36787225";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310020] LELA";"53";"5310";"5310020";"33108417";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310030] BOLA";"53";"5310";"5310030";"29429636";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310031] DORENG";"53";"5310";"5310031";"33108264";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310032] MAPITARA";"53";"5310";"5310032";"14714758";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310040] TALIBURA";"53";"5310";"5310040";"73571426";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310041] WAIGETE";"53";"5310";"5310041";"40463984";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310042] WAIBLAMA";"53";"5310";"5310042";"25749745";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310050] KEWAPANTE";"53";"5310";"5310050";"33106743";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"25749633";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310052] KANGAE";"53";"5310";"5310052";"33106835";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310061] PALUE";"53";"5310";"5310061";"29428964";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310062] KOTING";"53";"5310";"5310062";"25750291";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310063] NELLE";"53";"5310";"5310063";"18393035";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310070] NITA";"53";"5310";"5310070";"55178955";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310071] MAGEPANDA";"53";"5310";"5310071";"29428684";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310080] ALOK";"53";"5310";"5310080";"25750046";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310081] ALOK BARAT";"53";"5310";"5310081";"14714290";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"40467063";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2140";"[5310] SIKKA";"53";"5310";"5310999";"713654295";"0";"0";"0";"0";"0";"0"
