"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310010] PAGA";"53";"5310";"5310010";"58568139";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310011] MEGO";"53";"5310";"5310011";"50201106";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310012] TANA WAWO";"53";"5310";"5310012";"41834145";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310020] LELA";"53";"5310";"5310020";"37650645";"1";"7";"0";"0";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310030] BOLA";"53";"5310";"5310030";"33466818";"1";"88";"0";"0";"89";"89"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310031] DORENG";"53";"5310";"5310031";"37649430";"0";"19";"0";"0";"19";"19"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310032] MAPITARA";"53";"5310";"5310032";"16733054";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310040] TALIBURA";"53";"5310";"5310040";"83665030";"0";"15";"1";"2";"18";"18"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310041] WAIGETE";"53";"5310";"5310041";"46015596";"4";"51";"4";"4";"63";"63"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310042] WAIBLAMA";"53";"5310";"5310042";"29282589";"0";"1";"3";"4";"8";"8"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310050] KEWAPANTE";"53";"5310";"5310050";"37649443";"10";"52";"1";"1";"64";"64"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"29283303";"2";"114";"0";"0";"116";"116"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310052] KANGAE";"53";"5310";"5310052";"37649889";"1";"106";"2";"0";"109";"109"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310061] PALUE";"53";"5310";"5310061";"33466500";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310062] KOTING";"53";"5310";"5310062";"29283135";"0";"9";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310063] NELLE";"53";"5310";"5310063";"20916495";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310070] NITA";"53";"5310";"5310070";"62749335";"0";"15";"0";"0";"15";"15"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310071] MAGEPANDA";"53";"5310";"5310071";"33467644";"5";"2";"0";"0";"7";"7"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310080] ALOK";"53";"5310";"5310080";"29285382";"1";"4";"0";"0";"5";"5"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310081] ALOK BARAT";"53";"5310";"5310081";"16734482";"0";"0";"0";"1";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"46019743";"1";"21";"1";"0";"23";"23"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2145";"[5310] SIKKA";"53";"5310";"5310999";"811571903";"26";"507";"12";"12";"557";"557"
