"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310010] PAGA";"53";"5310";"5310010";"117486652";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310011] MEGO";"53";"5310";"5310011";"100703622";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310012] TANA WAWO";"53";"5310";"5310012";"83919575";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310020] LELA";"53";"5310";"5310020";"75527532";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310030] BOLA";"53";"5310";"5310030";"67135516";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310031] DORENG";"53";"5310";"5310031";"75527379";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310032] MAPITARA";"53";"5310";"5310032";"33567698";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310040] TALIBURA";"53";"5310";"5310040";"167836314";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310041] WAIGETE";"53";"5310";"5310041";"92309536";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310042] WAIBLAMA";"53";"5310";"5310042";"58742369";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310050] KEWAPANTE";"53";"5310";"5310050";"75525831";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"58742257";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310052] KANGAE";"53";"5310";"5310052";"75525687";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310061] PALUE";"53";"5310";"5310061";"67134723";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310062] KOTING";"53";"5310";"5310062";"58742936";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310063] NELLE";"53";"5310";"5310063";"41959210";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310070] NITA";"53";"5310";"5310070";"125877480";"0";"2";"0";"0";"2";"2"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310071] MAGEPANDA";"53";"5310";"5310071";"67134564";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310080] ALOK";"53";"5310";"5310080";"58742691";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310081] ALOK BARAT";"53";"5310";"5310081";"33567230";"1";"0";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"92307985";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2301";"[5310] SIKKA";"53";"5310";"5310999";"1628016787";"1";"3";"0";"0";"4";"4"
