"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup_tunggal";"n_rtup_campuran";"n_rtup_tumpang_sari";"n_rtup_asosiasi_antar_semusim";"n_rtup_jumlah";"n_rtup"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310010] PAGA";"53";"5310";"5310010";"126483931";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310011] MEGO";"53";"5310";"5310011";"108414642";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310012] TANA WAWO";"53";"5310";"5310012";"90345788";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310020] LELA";"53";"5310";"5310020";"81311886";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310030] BOLA";"53";"5310";"5310030";"72277164";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310031] DORENG";"53";"5310";"5310031";"81311733";"0";"1";"0";"0";"1";"1"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310032] MAPITARA";"53";"5310";"5310032";"36138522";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310040] TALIBURA";"53";"5310";"5310040";"180692370";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310041] WAIGETE";"53";"5310";"5310041";"99380270";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310042] WAIBLAMA";"53";"5310";"5310042";"63241311";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310050] KEWAPANTE";"53";"5310";"5310050";"81310185";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"63241199";"0";"3";"0";"0";"3";"3"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310052] KANGAE";"53";"5310";"5310052";"81310041";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310061] PALUE";"53";"5310";"5310061";"72275524";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310062] KOTING";"53";"5310";"5310062";"63241031";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310063] NELLE";"53";"5310";"5310063";"45172135";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310070] NITA";"53";"5310";"5310070";"135517465";"0";"9";"0";"0";"9";"9"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310071] MAGEPANDA";"53";"5310";"5310071";"72276212";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310080] ALOK";"53";"5310";"5310080";"63241633";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310081] ALOK BARAT";"53";"5310";"5310081";"36138054";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"99379566";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2162";"[5310] SIKKA";"53";"5310";"5310999";"1752700662";"0";"13";"0";"0";"13";"13"
