"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_utp_tunggal";"n_utp_campuran";"n_utp_tumpang_sari";"n_utp_asosiasi_antar_semusim";"n_utp_jumlah";"n_utp"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310010] PAGA";"53";"5310";"5310010";"88561039";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310011] MEGO";"53";"5310";"5310011";"75909306";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310012] TANA WAWO";"53";"5310";"5310012";"63257503";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310020] LELA";"53";"5310";"5310020";"56930517";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310030] BOLA";"53";"5310";"5310030";"50604836";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310031] DORENG";"53";"5310";"5310031";"56930364";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310032] MAPITARA";"53";"5310";"5310032";"25302358";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310040] TALIBURA";"53";"5310";"5310040";"126511550";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310041] WAIGETE";"53";"5310";"5310041";"69581182";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310042] WAIBLAMA";"53";"5310";"5310042";"44278871";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310050] KEWAPANTE";"53";"5310";"5310050";"56931033";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"44279746";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310052] KANGAE";"53";"5310";"5310052";"56931030";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310061] PALUE";"53";"5310";"5310061";"50605292";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310062] KOTING";"53";"5310";"5310062";"44279578";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310063] NELLE";"53";"5310";"5310063";"31628240";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310070] NITA";"53";"5310";"5310070";"94884570";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310071] MAGEPANDA";"53";"5310";"5310071";"50605012";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310080] ALOK";"53";"5310";"5310080";"44280608";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310081] ALOK BARAT";"53";"5310";"5310081";"25304154";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"69586341";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2516";"[5310] SIKKA";"53";"5310";"5310999";"1227183130";"0";"0";"0";"0";"0";"0"
