"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"ID";"n_rtup";"sum_jumlah_tanaman_belum_menghasilkan";"sum_jumlah_tanaman_menghasilkan";"sum_jumlah_tanaman_tidak_menghasilkan";"sum_produksi_volume";"sum_produksi_nilai"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310010] PAGA";"53";"5310";"5310010";"18939459";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310011] MEGO";"53";"5310";"5310011";"16233666";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310012] TANA WAWO";"53";"5310";"5310012";"13528183";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310020] LELA";"53";"5310";"5310020";"12176136";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310030] BOLA";"53";"5310";"5310030";"10823164";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310031] DORENG";"53";"5310";"5310031";"12175983";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310032] MAPITARA";"53";"5310";"5310032";"5411522";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310040] TALIBURA";"53";"5310";"5310040";"27057370";"1";"0";"17";"0";"16320";"61200"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310041] WAIGETE";"53";"5310";"5310041";"14882454";"1";"1";"1";"0";"6";"125"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310042] WAIBLAMA";"53";"5310";"5310042";"9472407";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310050] KEWAPANTE";"53";"5310";"5310050";"12178737";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310051] HEWOKLOANG";"53";"5310";"5310051";"9472295";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310052] KANGAE";"53";"5310";"5310052";"12178593";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310061] PALUE";"53";"5310";"5310061";"10825348";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310062] KOTING";"53";"5310";"5310062";"9472127";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310063] NELLE";"53";"5310";"5310063";"6765775";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310070] NITA";"53";"5310";"5310070";"20298484";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310071] MAGEPANDA";"53";"5310";"5310071";"10826020";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310080] ALOK";"53";"5310";"5310080";"9472715";"1";"0";"14";"0";"308";"9240"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310081] ALOK BARAT";"53";"5310";"5310081";"5412958";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310082] ALOK TIMUR";"53";"5310";"5310082";"14885552";"0";"0";"0";"0";"0";"0"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"2121";"[5310] SIKKA";"53";"5310";"5310999";"262488948";"3";"1";"32";"0";"16634";"70565"
